PPG_from,APG_from,RPG_from,SPG_from,BPG_from,MPG_from,Usage_from,off_rtg_from,def_rtg_from,off_usage_from,Min_per_from,ORtg_from,usgG1_from,eFG_from,TS_per_from,ORB_per_from,DRB_per_from,AST_per_from,TO_per_from,FT_per_from,twoP_per_from,TP_per_from,blk_per_from,stl_per_from,ftr_from,porpag_from,adjoe_from,pfr_from,drtg_from,adrtg_from,dporpag_from,stops_from,oreb_from,dreb_from,treb_from,ast_from,stl_from,blk_from,pts_from,class_from_---,class_from_Fr,class_from_Jr,class_from_So,class_from_Sr,bpm_change,player_key,year_from,year_to,cluster_from,cluster_to
3.0,2.1,2.1,1.0,0.1,19.1,14.7,,,,47.4,75.2,14.7,32.8,38.12,2.7,10.6,17.2,30.3,0.629,0.417,0.176,0.5,3.2,40.2,-1.22078,66.7714,2.8,96.6216,98.773,1.87808,98.7928,0.4839,1.6129,2.0968,2.0645,1.0323,0.0968,3.0323,0,0,0,0,0,6.11506,4593747,2020,2021,16.0,9.0
6.2,4.4,4.6,,,,11.7,110.9183,84.2092,0.135,76.2,108.7,13.5,53.2,56.13,3.7,14.8,24.4,25.0,0.649,0.518,0.364,1.1,3.3,51.4,1.10175,95.6727,3.2,85.7198,88.3789,4.11183,168.158,1.0,3.5517,4.5517,4.3793,1.931,0.2414,6.1724,0,0,0,0,1,-2.4255899999999997,4593747,2021,2022,9.0,9.0
3.8,0.6,1.6,0.8,0.1,11.2,19.0,,,,11.3,71.7,19.0,36.8,41.53,3.8,7.4,4.6,28.8,0.857,0.294,0.294,1.0,1.8,20.6,-0.529265,69.1967,4.8,100.038,100.478,0.880652,20.0502,0.8235,0.7647,1.5882,0.5882,0.7647,0.0588,3.7647,0,0,0,0,0,6.887263,4593748,2020,2021,,8.0
6.6,1.2,1.9,,,,18.9,99.1593,89.2475,0.1907,46.5,101.1,18.2,53.0,55.57,2.7,9.8,11.6,19.9,0.711,0.508,0.366,0.8,2.3,28.4,0.674161,95.7011,4.8,89.691,92.4733,2.24493,87.4398,0.3793,1.4828,1.8621,1.2069,0.8276,0.1034,6.6207,0,0,0,0,1,2.0562869999999998,4593748,2021,2022,8.0,14.0
5.6,0.9,2.9,0.4,0.1,14.1,17.5,,,,13.9,114.9,17.5,60.3,61.05,7.3,17.3,12.7,16.1,0.636,0.533,0.556,1.7,1.6,28.2,1.16845,109.481,6.6,87.786,89.8361,1.80486,28.3142,1.0,1.9286,2.9286,0.8571,0.3571,0.1429,5.5714,0,0,0,0,0,-1.265066,4593749,2021,2022,,10.0
5.8,0.8,1.8,,,,21.0,109.8843,98.0642,0.2111,32.8,109.8,21.0,52.4,57.64,6.9,11.2,11.2,15.7,0.754,0.475,0.404,1.0,2.0,51.2,1.19514,111.612,7.1,99.268,101.553,1.1783,75.4486,0.7222,1.1111,1.8333,0.75,0.5556,0.1389,5.8333,0,0,0,0,1,2.5585959999999996,4593749,2022,2023,10.0,14.0
10.8,1.0,2.5,,,,22.5,115.6405,107.9636,0.2141,46.6,113.3,21.5,58.1,60.72,4.6,7.5,9.2,12.5,0.689,0.6,0.373,2.9,2.5,46.3,2.32487,117.716,5.2,106.557,106.343,1.74545,85.9708,1.08,1.44,2.52,0.96,1.12,0.6,10.8,0,0,0,0,1,-5.26599,4593749,2023,2024,14.0,
8.8,1.9,2.5,1.2,0.2,24.3,17.4,,,,60.5,111.7,17.4,53.4,58.67,3.3,7.5,15.1,16.6,0.759,0.541,0.347,1.3,2.4,51.9,1.54942,103.778,5.0,98.6655,100.862,2.22518,115.16,0.9355,1.5161,2.4516,1.871,1.1935,0.2258,8.8387,0,0,0,0,0,-1.9502180000000002,4593750,2020,2021,14.0,1.0
10.6,2.4,2.2,,,,19.9,107.6644,92.1374,0.1959,59.0,106.4,19.3,51.9,54.41,2.7,7.1,17.8,15.8,0.679,0.475,0.403,0.8,1.8,30.8,1.7194,102.892,2.9,91.9464,94.7898,3.16512,100.009,0.64,1.56,2.2,2.4,0.96,0.24,10.6,0,0,0,0,1,0.101882,4593750,2021,2022,1.0,1.0
10.8,0.2,5.5,0.0,0.2,20.0,22.1,,,,6.9,117.0,22.1,57.8,60.06,15.9,14.2,2.6,14.5,0.75,0.583,0.375,1.2,0.0,25.0,2.06741,115.131,3.5,122.911,127.88,-0.0374098,12.0457,3.0,2.5,5.5,0.25,0.0,0.25,10.75,0,0,0,0,0,-1.1024000000000003,4593751,2020,2021,,11.0
3.2,0.4,1.7,,,,12.7,86.7495,115.8229,0.1193,28.4,92.8,12.6,45.5,47.75,2.8,10.2,4.8,14.0,0.571,0.6,0.192,1.5,0.6,37.5,-0.234921,80.5303,3.8,113.386,116.703,0.524623,41.285,0.35,1.35,1.7,0.4,0.15,0.25,3.15,0,0,0,1,0,-1.3646200000000004,4593751,2021,2022,11.0,
2.5,0.6,2.3,0.4,0.1,10.9,14.2,,,,9.3,84.6,14.2,57.7,58.19,8.4,18.8,3.9,37.5,0.571,0.667,0.25,1.2,1.2,53.8,-0.305813,76.5848,4.6,110.876,111.581,0.548829,16.0924,0.7273,1.5455,2.2727,0.7273,0.5455,0.0909,2.5455,0,0,0,0,0,1.43872,4593751,2022,2023,,
4.0,0.4,1.1,0.4,0.0,10.2,16.7,,,,21.0,105.3,16.7,56.0,60.13,0.9,11.6,6.7,21.3,0.778,0.529,0.438,0.0,2.1,40.3,0.507039,99.7295,3.4,119.753,120.328,0.247142,43.7578,0.0833,1.0417,1.125,0.375,0.4167,0.0,4.0,0,0,0,0,0,3.5324500000000003,4593752,2020,2022,8.0,1.0
10.8,3.4,2.8,,,,20.6,99.946,96.5341,0.2195,83.0,98.9,21.2,50.2,52.27,1.5,8.9,21.7,18.4,0.683,0.483,0.37,0.6,0.9,22.5,1.61198,99.3939,1.8,105.156,106.689,2.38509,138.337,0.4,2.4333,2.8333,3.4333,0.5,0.1667,10.9333,0,0,0,0,1,2.675459,4593752,2022,2023,1.0,2.0
19.0,3.4,3.8,,,,30.5,110.9691,101.4262,0.3145,91.2,107.5,30.2,53.5,55.44,2.0,11.6,24.9,14.3,0.664,0.527,0.37,1.0,1.3,27.9,4.00399,118.876,2.1,106.607,109.378,2.51187,160.989,0.5161,3.2903,3.8065,3.4839,0.7419,0.3548,19.4839,0,0,0,0,1,2.4225909999999997,4593752,2023,2024,2.0,13.0
2.0,0.1,1.0,0.1,0.2,6.7,20.5,,,,13.0,80.8,20.5,40.5,50.54,9.1,7.5,3.4,34.7,0.85,0.405,0.0,2.4,0.7,54.1,-0.109336,80.5473,12.1,121.986,123.021,0.0985368,24.1346,0.5652,0.4348,1.0,0.1304,0.087,0.1739,2.0435,0,0,0,0,0,5.24837,4593753,2020,2021,,0.0
6.9,0.5,3.8,,,,19.6,97.3561,108.0053,0.2003,46.5,96.8,19.4,58.7,60.78,8.9,13.2,5.1,27.1,0.655,0.587,0.0,3.4,0.8,53.2,0.541367,93.6385,7.2,110.424,113.469,0.890382,78.7719,1.52,2.24,3.76,0.52,0.28,0.64,6.92,0,0,0,1,0,-2.3983800000000004,4593753,2021,2022,0.0,0.0
5.2,0.4,3.0,,,,20.5,100.3032,115.6601,0.1985,31.4,98.9,21.0,54.2,60.2,11.1,15.6,5.1,27.6,0.736,0.549,0.0,1.0,0.7,73.6,0.458247,95.5087,8.5,112.589,115.326,0.547119,49.8144,1.3929,1.6071,3.0,0.3929,0.2143,0.1429,5.2143,0,0,1,0,0,-1.7448899999999998,4593753,2022,2023,0.0,0.0
5.0,0.2,2.9,0.2,0.3,10.9,24.3,,,,22.3,96.4,24.3,59.2,60.09,11.5,20.5,3.4,26.0,0.593,0.592,0.0,2.6,0.8,83.1,0.345392,96.4663,8.8,114.865,117.972,0.42103,47.8262,1.0833,1.8333,2.9167,0.1667,0.1667,0.2917,4.9583,0,0,0,0,0,7.08262,4593753,2023,2024,0.0,0.0
3.2,0.3,2.2,0.2,0.2,9.2,17.1,,,,21.5,108.0,17.1,58.6,58.44,8.5,21.2,6.9,18.2,0.545,0.607,0.0,1.9,1.5,37.9,0.455343,100.091,6.3,97.1036,98.1416,0.901387,53.8239,0.625,1.625,2.25,0.2812,0.2188,0.1562,3.1562,0,0,0,0,0,-6.45959,4593755,2020,2021,0.0,
13.3,1.0,2.7,0.8,0.1,31.0,21.9,,,,76.5,101.3,21.9,48.4,51.47,1.7,8.9,7.0,11.0,0.756,0.42,0.346,0.2,1.4,23.2,1.6073,100.48,2.3,112.642,115.633,1.24308,123.919,0.4516,2.2581,2.7097,1.0,0.7742,0.0645,13.2903,0,0,0,0,0,0.14207000000000036,4593756,2020,2021,13.0,1.0
18.8,2.1,4.5,,,,31.4,97.7448,103.7888,0.3095,74.8,95.9,30.2,48.8,52.32,1.9,13.2,13.4,15.5,0.701,0.439,0.378,0.2,1.7,34.4,2.09094,103.296,2.4,107.888,113.184,1.63091,95.0299,0.5,4.05,4.55,2.1,1.2,0.05,18.95,0,0,0,1,0,5.98613,4593756,2021,2022,1.0,13.0
12.1,1.3,3.3,,,,20.2,106.9878,101.5654,0.1805,76.7,109.2,18.2,53.3,54.45,1.6,9.7,7.7,8.9,0.689,0.434,0.387,0.6,1.8,13.9,2.20719,106.132,1.6,101.258,100.9,2.8207,164.748,0.4118,2.8529,3.2647,1.2647,0.8824,0.1471,12.1471,0,0,0,1,0,-2.644125,4593756,2022,2023,13.0,13.0
12.4,1.5,3.5,,,,20.8,101.8326,106.4787,0.2015,76.4,103.8,19.6,49.7,53.46,1.7,11.5,8.5,15.9,0.765,0.375,0.377,0.6,1.5,29.6,2.00838,105.548,2.0,108.325,106.812,2.45792,144.316,0.4375,3.0312,3.4688,1.5,0.75,0.1562,12.4062,0,0,1,0,0,-3.4572650000000005,4593756,2023,2024,13.0,
12.5,0.0,3.0,1.0,0.0,24.0,18.4,,,,4.0,119.8,18.4,73.1,70.42,0.0,13.5,0.0,12.6,0.6,0.667,0.5,0.0,2.3,76.9,2.5257,118.904,1.7,104.327,106.431,2.01084,8.67068,0.0,3.0,3.0,0.0,1.0,0.0,12.5,0,0,0,0,0,4.563993,4593756,2024,2025,,13.0
11.6,3.5,2.7,1.2,0.0,32.2,22.1,,,,80.9,96.5,22.1,46.7,52.65,2.4,8.0,24.1,23.2,0.892,0.438,0.333,0.0,2.2,30.4,1.18795,95.9234,3.2,111.251,114.205,1.47464,141.022,0.6129,2.0645,2.6774,3.4839,1.2258,0.0,11.6129,0,0,0,0,0,1.40036,4593757,2020,2021,1.0,2.0
8.0,3.1,1.9,,,,19.3,103.5489,114.0772,0.1974,58.4,104.0,20.4,50.5,56.29,1.9,7.6,27.4,22.2,0.818,0.512,0.333,0.0,2.1,41.1,1.27745,100.183,3.2,108.925,115.011,1.04788,70.6563,0.3684,1.5789,1.9474,3.1053,0.8947,0.0,8.0,0,0,0,1,0,-0.8960500000000002,4593757,2021,2022,2.0,1.0
1.6,0.6,2.0,0.8,0.3,15.1,10.2,,,,29.1,71.3,10.2,27.4,30.05,4.8,10.9,7.0,19.0,1.0,0.357,0.12,2.0,2.8,7.5,-1.3398,59.174,2.2,107.983,110.566,0.858913,59.2377,0.6,1.4,2.0,0.64,0.76,0.28,1.6,0,0,0,0,0,2.0867600000000004,4593758,2020,2021,12.0,
5.9,0.7,3.8,0.6,0.5,17.4,19.3,,,,42.3,92.8,19.3,51.8,54.83,6.6,17.9,9.1,25.1,0.643,0.527,0.0,3.1,1.7,50.0,0.266138,89.5578,7.1,106.856,109.643,1.117,90.2368,1.1034,2.6552,3.7586,0.6897,0.5517,0.4828,5.8621,0,0,0,0,0,-0.5096400000000001,4593760,2020,2021,0.0,7.0
8.3,0.9,7.1,,,,21.8,87.8583,96.491,0.2024,36.1,90.1,20.2,45.5,49.47,4.4,32.7,8.3,19.3,0.739,0.467,0.0,3.1,1.5,29.9,0.133104,86.9409,4.3,99.3211,103.091,1.9087,64.2558,1.0667,6.0667,7.1333,0.8667,0.5333,0.8,8.3333,0,0,0,1,0,11.48054,4593760,2021,2022,7.0,
6.5,1.0,7.2,0.8,1.1,23.0,16.8,,,,57.5,101.8,16.8,52.3,54.85,12.2,24.1,8.1,21.2,0.621,0.531,0.0,5.3,2.1,50.8,0.694767,94.0529,6.2,102.607,105.331,1.75529,144.324,2.4839,4.6774,7.1613,1.0,0.8065,1.0968,6.4839,0,0,0,0,0,0.582794,4593761,2020,2023,6.0,
3.2,0.3,4.5,0.2,1.8,17.2,12.6,,,,41.0,91.3,12.6,50.0,46.42,11.6,18.8,4.3,22.2,0.208,0.5,0.0,10.7,0.7,30.8,-0.391249,78.4702,5.4,96.9325,98.7686,1.62702,104.04,1.75,2.7812,4.5312,0.3438,0.2188,1.8125,3.2188,0,0,0,0,0,1.3581029999999998,4593762,2020,2021,6.0,6.0
5.4,0.6,6.8,,,,12.5,93.6928,95.5891,0.1243,58.9,95.3,12.8,51.3,50.85,8.0,21.1,4.5,20.1,0.452,0.513,0.0,11.7,1.2,26.1,-0.21507,82.9059,3.8,96.8268,100.863,2.41557,156.231,1.92,4.88,6.8,0.6,0.56,2.92,5.44,0,0,0,1,0,5.00456,4593762,2021,2022,6.0,17.0
2.7,0.2,3.8,,,,9.4,130.7402,104.2278,0.1033,31.9,130.7,10.3,68.6,67.34,14.3,18.9,2.5,16.2,0.538,0.686,0.0,8.7,1.4,25.5,1.39344,116.913,4.6,95.6683,93.8694,1.48245,84.3605,1.625,2.2188,3.8438,0.1875,0.3125,0.9375,2.6562,0,0,1,0,0,-2.6456799999999996,4593762,2022,2023,17.0,6.0
2.6,0.4,2.3,0.3,0.8,9.9,13.8,,,,9.8,56.9,13.8,23.8,28.38,6.8,18.9,3.0,31.7,0.75,0.25,0.0,8.6,1.5,19.0,-0.936927,50.1226,4.5,96.3047,97.0847,0.804919,25.5034,0.7222,1.6111,2.3333,0.3889,0.3333,0.7778,2.6111,0,0,0,0,0,-0.80342,4593763,2020,2021,,
1.9,0.2,2.5,0.1,0.5,8.0,19.4,,,,12.0,78.3,19.4,39.7,40.59,10.6,24.6,4.4,21.7,0.429,0.429,0.167,7.0,0.8,41.2,-0.206642,77.7024,4.7,98.8627,101.461,0.705689,29.7363,0.7647,1.7059,2.4706,0.1765,0.1176,0.5294,1.9412,0,0,0,0,0,2.7178500000000003,4593763,2021,2022,,0.0
10.6,1.5,3.7,0.6,0.0,31.0,18.3,,,,55.6,100.1,18.3,43.2,48.98,3.6,9.9,9.2,13.1,0.76,0.441,0.285,0.2,1.1,39.3,0.836457,93.2216,2.4,104.934,107.964,2.05672,99.2956,1.0,2.6667,3.6667,1.4762,0.619,0.0476,10.5714,0,0,0,0,0,-1.0165700000000002,4593765,2020,2021,3.0,3.0
10.4,1.2,4.2,,,,23.3,90.9807,101.3771,0.2213,68.6,91.3,22.2,40.2,45.01,3.3,14.3,9.4,12.6,0.829,0.39,0.275,1.2,2.0,24.1,0.58856,91.4385,3.0,103.489,107.886,1.84391,141.398,0.8214,3.4286,4.25,1.2143,0.9643,0.3214,10.3929,0,0,0,1,0,2.691749,4593765,2021,2022,3.0,13.0
8.3,1.3,3.0,,,,17.6,104.3086,108.1542,0.1615,52.7,106.5,15.3,51.4,53.02,1.9,14.5,8.0,9.4,0.75,0.373,0.392,1.2,1.4,13.5,0.699018,94.2488,3.5,104.972,105.495,1.72983,96.1821,0.4138,2.6207,3.0345,1.3448,0.7931,0.2069,8.2759,0,0,0,1,0,-0.05764100000000005,4593765,2022,2023,13.0,
13.0,2.8,4.2,2.2,0.2,31.0,21.9,,,,9.1,99.9,21.9,41.9,42.53,4.0,11.2,19.7,10.3,0.5,0.286,0.364,1.2,3.9,14.0,2.17287,104.308,2.5,103.465,94.5054,4.41818,20.7544,1.25,3.0,4.25,2.75,2.25,0.25,13.0,0,0,0,0,0,0.11331100000000002,4593765,2023,2024,,
13.1,3.2,5.1,0.8,0.2,31.4,22.5,,,,22.8,105.3,22.5,42.6,49.03,2.6,17.0,20.5,12.9,0.763,0.477,0.25,0.5,1.3,43.2,2.40147,109.48,2.5,106.158,106.273,2.79204,43.7884,0.7,4.4,5.1,3.2,0.8,0.2,13.1,0,0,0,0,0,3.181721,4593765,2024,2025,,14.0
3.5,0.1,0.9,0.3,0.0,9.0,22.5,,,,13.6,77.2,22.5,38.8,41.78,2.1,9.4,2.5,18.8,0.579,0.346,0.281,0.0,0.4,32.8,-0.217656,77.0073,3.8,106.778,108.923,0.481031,21.9455,0.25,0.6667,0.9167,0.125,0.2917,0.0417,3.5417,0,0,0,0,0,0.5627000000000013,4593766,2020,2021,,
1.3,0.1,1.2,0.2,0.1,6.8,19.3,,,,9.3,62.8,19.3,39.3,34.59,8.4,12.4,1.8,25.0,0.0,0.407,0.0,1.2,2.1,28.6,-0.500538,62.9578,5.2,105.702,101.859,0.569836,19.4637,0.3684,0.7895,1.1579,0.1053,0.2105,0.1053,1.2632,0,0,0,0,0,7.416214882110025,4593769,2020,2021,,
5.6,0.4,2.8,0.5,0.2,21.0,16.7,,,,52.4,91.5,16.7,50.4,53.81,4.3,13.1,3.5,24.0,0.7,0.565,0.269,1.5,1.3,36.5,0.226347,88.4502,4.2,107.28,104.268,1.6797,102.21,0.6562,2.1562,2.8125,0.4062,0.4688,0.2188,5.625,0,0,0,0,0,0.4885200000000003,4593770,2020,2021,8.0,8.0
4.4,1.3,0.9,0.7,0.0,16.1,18.1,,,,36.2,91.1,18.1,52.8,52.36,0.9,6.4,17.5,25.8,0.438,0.532,0.35,0.3,2.6,15.0,0.271416,90.2188,1.9,107.506,104.763,1.25634,69.8614,0.1034,0.8276,0.931,1.3448,0.6897,0.0345,4.3793,0,0,0,0,0,2.928083,4593773,2020,2021,8.0,14.0
12.3,3.2,2.7,,,,19.7,115.6371,100.8903,0.1983,82.6,113.7,19.6,59.9,62.54,0.8,8.9,17.5,17.7,0.796,0.581,0.419,0.6,1.4,25.7,2.8305,109.937,2.3,102.952,105.149,2.53532,109.739,0.2174,2.4783,2.6957,3.1739,0.7826,0.1739,12.3043,0,0,0,1,0,-1.17316,4593773,2021,2022,14.0,8.0
12.2,3.0,2.4,1.2,0.1,34.2,19.4,,,,87.1,104.9,19.4,57.0,58.86,1.4,7.1,17.0,20.5,0.829,0.5,0.43,0.3,1.8,13.4,1.78648,100.167,1.8,105.362,107.043,2.46223,175.684,0.3939,2.0303,2.4242,3.0303,1.1515,0.0909,12.2121,0,0,0,0,0,-0.6699729999999999,4593773,2022,2023,8.0,8.0
14.8,1.2,1.9,0.7,0.0,31.7,16.6,,,,80.3,118.3,16.6,60.8,64.2,0.7,5.9,6.5,15.6,0.917,0.391,0.435,0.0,1.3,22.3,2.66575,109.269,2.5,114.048,117.196,1.13022,127.715,0.1562,1.7812,1.9375,1.2188,0.6562,0.0,14.8125,0,0,0,0,0,-1.8032000000000001,4593774,2020,2021,13.0,13.0
11.8,1.6,2.3,,,,18.7,104.0627,112.9357,0.1645,74.6,104.6,16.2,55.6,57.87,0.7,6.3,5.9,16.0,0.743,0.444,0.387,0.0,1.7,23.2,0.811766,93.0973,3.4,112.538,119.539,0.798836,83.9967,0.25,2.0417,2.2917,1.5833,0.875,0.0,11.75,0,0,0,0,1,3.3877083000000003,4593774,2021,2022,13.0,13.0
3.0,0.9,3.3,0.2,0.1,11.8,15.8,,,,10.2,71.7,15.8,29.5,35.54,8.7,15.2,7.1,30.7,0.714,0.278,0.25,0.9,1.5,31.8,-0.555095,67.0836,3.1,109.167,111.465,0.482698,20.6028,0.6471,2.4706,3.1176,0.8235,0.2353,0.0588,2.8235,0,0,0,0,0,8.829654000000001,4593779,2020,2021,,5.0
8.2,1.8,2.5,,,,22.1,77.3641,110.98,0.2042,47.9,77.7,20.0,42.0,43.58,1.1,9.7,13.2,25.1,0.5,0.339,0.371,0.6,2.6,36.2,-0.904923,73.1614,3.8,108.924,115.945,0.846311,63.9558,0.5,1.9545,2.4545,1.8182,1.2727,0.0909,8.2273,0,1,0,0,0,2.4135,4593781,2021,2022,12.0,1.0
3.4,0.1,2.6,0.3,0.2,11.3,21.0,,,,25.7,83.2,21.0,39.0,43.08,10.0,15.8,1.1,19.9,0.581,0.41,0.125,1.7,1.6,47.3,-0.108494,82.4943,5.3,107.69,106.697,0.786775,60.4792,1.0,1.6,2.6,0.0667,0.3333,0.1667,3.3667,0,0,0,0,0,-0.40334000000000003,4593782,2020,2021,7.0,12.0
2.1,0.1,2.8,,,,16.8,64.7435,115.432,0.1667,28.4,64.8,16.7,29.4,33.58,5.0,23.4,1.9,20.9,0.565,0.303,0.0,1.8,1.8,33.8,-0.966534,60.7364,5.4,105.139,104.742,0.887484,59.6694,0.52,2.32,2.84,0.12,0.36,0.2,2.12,0,0,0,1,0,-0.9055400000000002,4593782,2021,2022,12.0,0.0
9.0,0.2,3.9,,,,27.5,92.7856,123.4786,0.2775,46.6,92.4,27.0,51.0,54.19,7.4,16.0,2.9,21.9,0.659,0.51,0.333,1.2,1.0,44.2,0.754421,97.0737,6.3,118.615,116.451,0.70733,90.1036,1.2333,2.6667,3.9,0.2333,0.4,0.2,9.0,0,0,1,0,0,-4.548299999999999,4593782,2022,2023,0.0,
9.3,1.2,2.3,,,,26.6,91.317,109.4882,0.2703,50.4,89.4,26.3,44.4,49.75,2.6,9.8,12.1,20.0,0.737,0.445,0.294,0.8,2.6,40.4,0.696013,94.8072,3.7,108.259,107.446,1.44351,93.2109,0.5,1.7917,2.2917,1.2083,1.0,0.1667,9.2917,0,1,0,0,0,-10.59692,4593783,2021,2023,1.0,
0.3,0.0,0.3,0.0,0.0,1.4,22.6,,,,0.9,78.5,22.6,25.0,25.0,24.1,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,-0.00797869,83.7229,0.0,118.1,113.973,0.0691372,0.950155,0.3333,0.0,0.3333,0.0,0.0,0.0,0.3333,0,0,0,0,0,10.07645,4593784,2021,2022,,
1.1,0.1,0.2,0.0,0.0,2.5,14.5,,,,2.8,137.1,14.5,72.2,67.15,3.4,7.2,6.8,0.0,0.333,0.625,1.0,0.0,0.0,33.3,0.337343,123.695,1.2,125.06,120.941,0.056871,3.81753,0.0769,0.1538,0.2308,0.0769,0.0,0.0,1.0769,0,0,0,0,0,-6.179549999999999,4593784,2022,2023,,
8.8,1.2,3.3,0.6,0.2,20.4,22.9,,,,50.6,103.6,22.9,48.9,52.83,5.1,12.5,11.2,14.7,0.701,0.45,0.372,1.0,1.6,39.9,1.39441,105.213,4.6,109.195,107.92,1.36281,111.369,0.9688,2.3125,3.2812,1.25,0.5938,0.1875,8.7812,0,0,0,0,0,0.2569600000000001,4593785,2020,2021,10.0,1.0
13.1,1.4,3.4,,,,26.7,103.028,111.98,0.2622,40.9,102.0,26.1,47.5,51.15,3.4,11.8,12.2,10.3,0.755,0.426,0.383,0.5,1.6,26.9,2.13972,109.378,3.6,110.089,107.43,1.75862,69.6046,0.8125,2.625,3.4375,1.375,0.75,0.125,13.125,0,0,1,0,0,-3.1235199999999996,4593785,2021,2022,1.0,10.0
1.2,0.0,0.5,0.1,0.1,4.1,17.5,,,,3.3,99.9,17.5,50.0,52.74,8.2,8.3,0.0,15.7,0.571,0.375,1.0,0.0,1.4,77.8,0.147341,95.6974,2.9,111.867,109.872,0.248535,6.30675,0.2727,0.2727,0.5455,0.0,0.0909,0.0909,1.1818,0,0,0,0,0,3.5454999999999997,4593786,2020,2021,,
6.2,1.2,1.2,0.5,0.4,22.1,18.7,,,,52.2,88.5,18.7,35.6,41.75,0.8,6.3,10.9,15.8,0.849,0.353,0.241,2.4,1.5,27.3,0.128346,87.0583,2.9,100.791,100.286,2.02205,102.736,0.125,1.0312,1.1562,1.2188,0.5312,0.4062,6.2188,0,0,0,0,0,3.90547,4593787,2020,2021,3.0,1.0
5.3,0.6,2.5,0.7,0.2,14.9,17.3,,,,32.3,116.4,17.3,59.4,60.0,9.1,11.1,7.5,15.5,0.606,0.609,0.375,1.5,2.2,32.7,1.26587,111.794,2.7,98.3911,98.4542,1.38235,71.0668,1.0323,1.4194,2.4516,0.5806,0.6452,0.1613,5.129,0,0,0,0,0,-0.25083999999999973,4593788,2020,2021,4.0,4.0
11.2,1.1,5.7,,,,19.0,116.4578,99.5372,0.1886,70.2,116.3,19.0,52.5,55.84,9.7,14.8,6.9,8.9,0.704,0.55,0.29,1.8,1.2,38.6,3.21422,118.236,3.5,104.42,99.9616,2.66008,80.8308,2.5,3.2222,5.7222,1.0556,0.5556,0.3889,11.1667,0,0,0,0,1,-3.476976,4593788,2021,2022,4.0,15.0
0.8,0.0,0.7,0.0,0.0,2.2,30.4,,,,0.5,108.1,30.4,83.3,83.33,20.9,21.8,0.0,33.6,0.0,1.0,0.5,0.0,0.0,0.0,0.20145,124.044,0.0,101.542,100.636,0.138998,0.893133,0.1667,0.5,0.6667,0.0,0.0,0.0,0.8333,0,0,0,0,0,2.942614882110025,4593789,2020,2021,,
3.7,0.1,4.4,0.2,1.4,15.2,12.4,,,,35.4,115.8,12.4,67.1,62.91,11.7,24.3,1.3,17.5,0.4,0.671,0.0,11.3,0.9,42.9,0.948626,103.45,4.3,91.2441,91.2853,1.88874,101.97,1.5161,2.871,4.3871,0.0968,0.2258,1.3871,3.6774,0,0,0,0,0,-6.52585,4593790,2020,2021,17.0,5.0
5.5,0.3,1.2,0.0,0.0,10.7,21.3,,,,12.3,115.4,21.3,54.7,58.03,4.9,8.2,6.7,8.2,0.857,0.7,0.318,0.0,0.0,21.9,1.22669,118.483,4.5,112.646,110.372,0.628063,20.8825,0.4667,0.7333,1.2,0.3333,0.0,0.0,5.4667,0,0,0,0,0,2.0513956,4593792,2020,2021,,4.0
9.4,0.5,3.5,,,,21.1,106.3265,108.6398,0.1981,42.6,108.7,19.7,55.8,57.89,4.6,15.0,4.1,11.1,0.786,0.579,0.364,0.3,0.4,17.9,1.91157,112.483,3.6,106.28,102.009,1.77246,69.0295,0.7727,2.7727,3.5455,0.5455,0.1818,0.0455,9.4091,0,0,0,1,0,-2.0975256,4593792,2021,2022,4.0,10.0
13.3,1.3,3.7,,,,23.8,101.6477,107.6194,0.2274,65.6,102.4,22.6,47.5,52.37,3.9,10.4,9.1,12.1,0.878,0.488,0.303,0.0,0.7,25.6,2.27111,107.946,2.0,112.44,110.485,1.70349,120.047,1.0345,2.6897,3.7241,1.2759,0.3793,0.0,13.3448,0,0,1,0,0,-1.4275800000000003,4593792,2022,2023,10.0,10.0
7.3,0.7,2.2,,,,21.3,97.5219,114.4378,0.2104,37.7,99.9,20.4,47.7,51.59,3.3,10.1,6.8,13.8,0.767,0.528,0.289,0.4,0.9,27.7,0.885928,101.717,2.9,112.942,107.866,1.30653,68.0635,0.5185,1.7037,2.2222,0.6667,0.2963,0.0741,7.2593,0,0,0,0,1,2.1948100000000004,4593792,2023,2024,10.0,4.0
3.2,1.9,2.3,0.3,0.1,17.1,16.9,,,,34.8,77.8,16.9,40.7,43.7,1.4,12.6,20.5,28.1,0.593,0.395,0.4,0.8,0.8,33.3,-0.579699,75.3214,3.2,107.682,105.766,1.24822,67.6789,0.3333,1.9259,2.2593,1.9259,0.3333,0.1111,3.1852,0,0,0,0,0,2.05619,4593794,2020,2021,16.0,
2.4,0.8,0.8,0.4,0.0,9.4,17.1,,,,16.6,92.8,17.1,48.0,51.59,3.3,5.8,16.1,24.0,0.889,0.414,0.381,0.0,2.2,18.0,0.145685,90.0087,3.5,104.768,101.263,0.813929,33.4475,0.2917,0.5417,0.8333,0.75,0.375,0.0,2.4167,0,0,0,0,0,0.6183999999999998,4593795,2020,2021,16.0,3.0
