ncaa_id,year,rapm,off_rapm,def_rapm,base_bpm,win_rate,games_played,total_minutes
5311923,2026,-0.91,0.13,-0.91,-0.48,0.478,23,315.8
5311919,2026,0.09,-1.85,2.24,0.84,0.5,20,306.00000000000006
5196941,2026,0.25,0.58,0.13,0.44,0.688,16,88.19999999999999
5313071,2026,-8.04,-6.52,-0.98,-5.21,0.208,24,381.20000000000005
5313070,2026,-9.89,-6.49,-2.84,-7.33,0.267,30,493.69999999999993
5313069,2026,-5.01,-3.15,-1.3,-2.28,0.231,26,612.1999999999999
5313072,2026,-9.15,-5.12,-3.5,-5.92,0.118,17,131.0
5180677,2026,-6.06,-4.42,-1.08,-3.6,0.286,28,630.4
5313068,2026,-4.74,-1.59,-2.58,-2.22,0.276,29,929.9
5041954,2026,8.61,4.87,3.56,6.04,0.925,40,883.0
5311988,2026,5.85,-0.73,6.67,3.56,1.0,14,58.3
5244505,2026,1.99,-2.16,4.14,-0.51,1.0,16,85.0
5101768,2026,-6.24,-3.16,-2.57,-4.87,0.481,27,633.8000000000001
5120280,2026,-1.78,-0.05,-1.58,-1.5,0.517,29,541.6
5311847,2026,-5.08,-4.31,-0.41,-5.18,0.7,10,64.8
5101831,2026,0.74,-1.15,1.99,1.06,0.484,31,469.7
5312155,2026,-4.71,-2.02,-2.14,-2.79,0.393,28,279.6
5314315,2026,-7.06,-5.63,-1.05,-4.52,0.182,11,135.49999999999997
5312156,2026,-13.08,-7.84,-4.69,-11.0,0.36,25,188.29999999999998
5314321,2026,-10.37,-8.54,-1.44,-8.95,0.412,17,103.49999999999999
5314310,2026,-5.56,-2.13,-3.0,-4.01,0.4,20,143.60000000000002
5314320,2026,-3.16,-1.96,-0.73,-1.44,0.393,28,919.4999999999999
5314319,2026,-5.07,-4.06,-0.53,-3.35,0.393,28,405.6
5314322,2026,-11.67,-9.01,-2.25,-9.55,0.278,18,127.89999999999999
5313880,2026,-1.53,-0.72,-0.21,-0.11,0.515,33,960.5000000000001
5313879,2026,0.37,1.46,-0.49,1.79,0.515,33,765.6999999999999
5313882,2026,-9.52,-7.01,-1.91,-7.44,0.385,13,51.599999999999994
5314476,2026,-3.38,-1.11,-1.71,-1.15,0.333,27,677.9000000000001
5314477,2026,-4.03,-0.66,-2.84,-1.72,0.303,33,1071.0000000000002
5314475,2026,-13.86,-9.21,-4.14,-11.4,0.267,30,316.7
5195079,2026,4.01,1.93,2.4,3.34,0.794,34,670.9999999999998
5255260,2026,4.02,1.38,2.93,3.24,0.8,35,479.9
5313659,2026,-0.81,-0.39,-0.1,0.57,0.385,13,109.2
5311972,2026,-2.89,-1.55,-1.33,-2.17,0.364,33,846.1999999999998
5311975,2026,-2.58,-3.05,0.5,-2.02,0.4,25,215.10000000000005
5311974,2026,-4.77,-5.27,0.55,-4.02,0.375,24,215.89999999999998
5313662,2026,-0.6,-1.12,1.01,0.93,0.438,32,729.9000000000001
5314580,2026,-10.87,-4.82,-5.53,-7.59,0.103,29,763.7
5313660,2026,-14.83,-10.53,-3.9,-13.41,0.417,12,26.600000000000005
5254333,2026,-3.94,-4.46,1.12,-2.7,0.552,29,630.4999999999999
5313669,2026,-1.35,-1.35,0.61,-0.01,0.533,30,762.2
5313670,2026,-12.73,-6.63,-5.5,-10.73,0.4,10,20.5
5313671,2026,-3.43,-3.79,0.96,-1.93,0.5,22,214.90000000000003
5314644,2026,-2.89,-3.39,1.01,-1.81,0.538,26,350.7
5314648,2026,-3.42,-3.93,1.02,-2.49,0.571,28,449.2999999999999
5314646,2026,-0.61,-1.12,1.03,0.32,0.571,28,433.30000000000007
5314815,2026,-5.46,-3.02,-1.84,-3.53,0.414,29,406.9
5314210,2026,-2.1,-1.06,-0.52,-0.54,0.448,29,784.5999999999999
5101766,2026,0.8,-0.73,1.65,0.85,0.545,22,431.5
5221320,2026,-0.57,-1.81,1.29,-0.42,0.5,20,253.50000000000003
5315245,2026,-0.03,1.06,-0.66,1.22,0.464,28,614.1
5210965,2026,-1.5,-0.5,-0.91,-0.92,0.429,21,264.40000000000003
5215268,2026,-2.21,-0.94,-1.06,-2.04,0.571,28,280.4
5311926,2026,-2.78,-2.79,0.31,-3.28,0.75,12,212.5
5311925,2026,-5.4,-3.54,-1.58,-5.4,0.636,11,105.5
5196960,2026,-2.05,-3.7,1.92,-2.47,0.714,14,79.69999999999999
5254332,2026,-1.56,-1.25,0.25,-1.37,0.742,31,379.9000000000001
5254335,2026,-10.4,-8.42,-1.46,-9.71,0.625,16,24.000000000000004
5313663,2026,-9.85,-3.39,-5.97,-8.85,0.545,11,10.6
4709991,2026,-2.61,-2.47,0.45,-0.4,0.357,14,88.3
5312342,2026,-0.89,-0.64,0.36,1.04,0.414,29,638.2
5312340,2026,-1.81,-0.49,-0.73,0.12,0.414,29,903.7999999999996
5142620,2026,10.02,9.69,0.4,8.94,0.75,36,1264.6000000000001
5041951,2026,7.03,5.0,2.08,5.87,0.757,37,1128.5999999999997
5101797,2026,3.66,-0.09,3.97,2.76,0.789,19,132.8
5313158,2026,-0.8,-0.01,-0.53,1.25,0.222,18,118.6
5101837,2026,-5.38,-4.61,-0.43,-3.77,0.348,23,241.6
5313159,2026,-5.14,-3.14,-1.59,-3.23,0.323,31,638.8000000000001
5313155,2026,-5.11,-2.57,-2.13,-3.5,0.385,13,186.3
5281370,2026,8.6,6.39,2.28,8.96,0.467,30,1039.6
5313160,2026,-2.17,-5.74,3.82,-0.1,0.214,14,70.5
5144128,2026,-11.46,-7.37,-3.54,-9.38,0.36,25,371.19999999999993
5312427,2026,-7.6,-6.43,-0.61,-6.7,0.6,30,319.6
5312425,2026,-4.61,-4.51,0.47,-3.61,0.581,31,603.8
5314741,2026,-6.49,-4.48,-1.57,-3.81,0.188,16,75.0
5311911,2026,-1.1,-1.79,1.05,-1.37,0.733,15,120.19999999999999
5313191,2026,-3.64,-3.98,0.94,-2.5,0.571,28,358.6000000000001
5313192,2026,-5.35,-4.4,-0.35,-4.74,0.679,28,554.5999999999999
5314736,2026,2.53,3.25,-0.24,3.49,0.548,31,758.5999999999999
5309819,2026,-11.68,-9.14,-2.06,-9.95,0.389,18,166.6
5314733,2026,-3.42,-3.4,0.44,-2.58,0.56,25,320.00000000000006
5196919,2026,-4.08,-3.69,-0.14,-2.73,0.355,31,351.6
5314734,2026,-0.19,-0.13,0.42,0.78,0.548,31,707.7000000000002
5314732,2026,-3.1,-0.71,-1.91,-2.9,0.7,20,112.89999999999999
5313432,2026,-8.79,-6.33,-2.08,-6.47,0.227,22,136.99999999999997
5313433,2026,-12.18,-8.04,-3.65,-9.92,0.29,31,344.6000000000001
5313435,2026,-9.34,-5.38,-3.73,-6.65,0.077,13,191.7
5314483,2026,-14.31,-8.0,-5.82,-11.04,0.091,11,59.4
5314484,2026,-5.75,-3.1,-2.1,-3.29,0.286,28,774.1
5217196,2026,3.17,1.0,2.25,1.95,0.784,37,577.5000000000001
5311915,2026,-13.27,-12.63,-0.14,-14.54,1.0,11,14.4
5281369,2026,4.65,1.36,3.37,3.51,0.771,35,394.2000000000001
5248302,2026,4.96,0.67,4.37,3.74,0.784,37,936.8000000000001
5236221,2026,-2.08,0.64,-2.23,-0.55,0.438,32,884.3
5252606,2026,-6.74,-3.87,-2.36,-3.89,0.185,27,467.50000000000006
5101822,2026,-4.35,-0.93,-2.92,-2.12,0.308,13,320.8
5311867,2026,-3.13,-3.13,0.48,-0.93,0.3,30,388.40000000000003
5313697,2026,-4.77,-5.23,1.02,-3.02,0.429,28,211.89999999999995
5313695,2026,-2.81,-1.44,-0.82,-0.86,0.381,21,246.30000000000004
5313693,2026,-2.67,-0.18,-1.93,-0.87,0.419,31,947.5999999999999
5314558,2026,-0.75,1.51,-1.78,1.35,0.323,31,997.2999999999998
5314562,2026,-6.42,-2.45,-3.49,-4.33,0.323,31,883.3999999999999
5314561,2026,-11.04,-4.64,-5.98,-8.43,0.19,21,184.50000000000003
5314563,2026,-10.22,-5.09,-4.77,-7.82,0.2,15,190.20000000000002
5314559,2026,-7.22,-3.95,-2.79,-5.19,0.333,30,695.6999999999999
5313521,2026,-6.67,-4.33,-1.82,-5.12,0.448,29,371.80000000000007
5313523,2026,-7.24,-6.64,-0.11,-6.24,0.545,11,59.0
5313883,2026,0.72,0.24,1.04,1.97,0.531,32,912.0
5313886,2026,-0.94,-0.21,-0.17,0.31,0.531,32,901.8000000000001
5313887,2026,-5.51,-5.57,0.61,-4.27,0.524,21,295.80000000000007
5313888,2026,-2.38,-2.56,0.74,-1.13,0.531,32,470.19999999999993
5313892,2026,0.94,-0.67,2.16,2.1,0.542,24,247.99999999999994
5313890,2026,-9.85,-7.02,-2.27,-8.85,0.577,26,75.89999999999999
5180868,2026,0.3,-0.11,0.98,1.55,0.531,32,799.0999999999998
5313905,2026,-5.55,-5.53,0.27,-5.27,0.594,32,385.2
5323977,2026,-13.25,-9.64,-3.13,-10.89,0.273,11,35.900000000000006
5323979,2026,-4.23,-1.84,-1.87,-2.04,0.323,31,941.4000000000001
5144158,2026,-9.35,-7.79,-1.06,-7.27,0.333,24,217.80000000000004
5323981,2026,-4.19,-3.07,-0.6,-2.12,0.345,29,645.6
5323978,2026,-5.84,-2.9,-2.39,-3.84,0.375,24,244.50000000000003
5041940,2026,2.93,-0.01,3.23,2.89,0.652,23,138.50000000000003
5196879,2026,0.99,1.37,-0.1,0.52,0.735,34,401.3000000000001
5147928,2026,-0.34,-1.03,0.97,-0.81,0.735,34,598.7999999999998
5254323,2026,-9.85,-8.18,-1.14,-10.74,0.941,17,73.89999999999999
5236225,2026,-7.25,-5.99,-0.72,-8.13,0.941,17,92.59999999999998
5314854,2026,-3.46,-4.72,1.86,-2.38,0.583,24,161.70000000000002
5279252,2026,1.43,-0.47,2.51,2.43,0.6,30,436.3
5226072,2026,0.16,-1.65,2.41,-0.84,1.0,10,55.49999999999999
5313509,2026,-8.88,-4.38,-3.9,-8.21,0.667,12,29.200000000000003
5313508,2026,-2.89,-3.27,0.98,-1.03,0.429,28,293.70000000000005
5313511,2026,-8.75,-6.77,-1.37,-6.86,0.423,26,187.40000000000003
5315598,2026,-0.95,-0.6,0.17,0.35,0.5,30,713.1000000000001
5237300,2026,-3.49,-3.24,-0.04,-2.46,0.394,33,919.1000000000001
5312287,2026,-6.78,-6.41,-0.32,-5.38,0.25,20,112.9
5312288,2026,1.42,1.62,-0.0,2.45,0.394,33,878.9000000000002
5196882,2026,-2.1,-5.12,3.29,-1.19,0.455,22,131.1
5314768,2026,-9.67,-8.52,-0.76,-8.67,0.5,12,21.6
5101832,2026,2.3,0.49,2.17,3.13,0.516,31,526.1
5312390,2026,-2.92,-2.78,0.36,-2.16,0.6,25,318.9
5312387,2026,1.38,2.89,-0.99,2.18,0.6,30,836.9
5312391,2026,-4.54,-1.99,-2.03,-4.17,0.688,16,152.79999999999995
5315084,2026,-1.59,-0.07,-0.96,0.7,0.323,31,871.0000000000001
5315083,2026,-10.84,-7.78,-2.51,-8.61,0.333,30,323.4000000000001
5311857,2026,-7.78,-5.51,-1.87,-6.78,0.5,12,86.69999999999999
5311860,2026,-2.01,-2.02,0.5,-1.01,0.545,11,77.0
5196931,2026,7.15,2.46,4.64,5.66,0.771,35,728.8999999999999
5101798,2026,3.62,-0.68,4.26,2.21,0.765,34,520.3999999999999
5182601,2026,-2.13,2.36,-3.89,0.44,0.286,28,872.0999999999999
5313174,2026,-9.93,-2.78,-6.62,-6.62,0.105,19,169.0
5313177,2026,-13.98,-5.95,-7.44,-11.41,0.286,14,104.9
198693,2026,-7.05,-4.33,-2.22,-3.72,0.083,12,59.30000000000001
5221332,2026,7.64,2.3,5.66,7.32,0.727,22,179.9
5311759,2026,1.92,0.79,1.16,0.75,0.75,36,534.3000000000001
5221327,2026,6.76,3.64,3.36,5.36,0.9,10,24.9
5254169,2026,3.08,1.68,1.35,1.81,0.731,26,104.89999999999999
5314718,2026,-0.95,-1.43,0.89,0.47,0.419,31,653.0
5314722,2026,-0.41,1.48,-1.48,1.09,0.406,32,1146.8
5314717,2026,2.03,1.45,1.09,3.88,0.385,13,261.8
5314720,2026,-4.81,-4.56,0.16,-3.31,0.406,32,828.2999999999998
5314723,2026,-3.3,-1.37,-1.5,-1.79,0.414,29,694.4999999999999
5313722,2026,-2.94,-3.73,1.27,-1.66,0.483,29,257.2
5313721,2026,-7.3,-3.81,-3.02,-6.03,0.483,29,351.40000000000003
5237434,2026,0.88,1.92,-0.87,1.06,0.545,22,230.6
5254159,2026,6.29,6.48,0.03,6.69,0.531,32,979.4999999999999
5311912,2026,-1.36,-0.97,-0.21,-1.0,0.516,31,542.2000000000002
5237444,2026,-1.08,-0.25,-0.62,-0.65,0.515,33,591.3000000000001
5152729,2026,-2.39,-2.78,0.65,-2.0,0.548,31,541.0
5311913,2026,-0.93,-5.64,4.78,-0.28,0.4,20,156.4
5101788,2026,0.04,-0.65,0.85,1.36,0.318,22,301.6
5311955,2026,-0.14,-1.15,1.21,0.53,0.467,30,251.9
5314853,2026,-8.63,-4.97,-3.14,-6.1,0.25,28,437.8
5314849,2026,-4.32,-0.85,-2.96,-1.74,0.241,29,777.0
5314852,2026,-13.42,-5.46,-7.48,-10.22,0.1,10,31.8
5314850,2026,-14.67,-9.25,-5.05,-12.27,0.2,10,22.8
5314859,2026,-5.03,-3.34,-1.22,-3.14,0.357,28,674.1999999999999
5144089,2026,-1.76,-2.86,1.5,-0.21,0.389,18,386.3999999999999
5314858,2026,-7.94,-5.18,-2.23,-5.34,0.25,20,380.8999999999999
5314860,2026,-9.73,-6.33,-2.9,-7.65,0.333,12,88.49999999999999
5314857,2026,-10.38,-7.76,-2.14,-8.47,0.364,11,59.8
5254173,2026,-7.36,-4.01,-2.85,-5.58,0.391,23,229.2
5312069,2026,-6.11,-3.58,-2.01,-4.22,0.379,29,504.09999999999997
5144088,2026,-6.39,-4.16,-1.72,-4.5,0.379,29,684.6999999999999
5312345,2026,-3.1,-3.23,0.66,-2.1,0.562,32,628.7
5144092,2026,-3.55,-3.61,0.62,-2.32,0.533,30,461.8999999999999
5312350,2026,-0.54,-0.72,0.7,0.46,0.562,32,821.2000000000002
5314870,2026,-3.26,-2.83,0.13,-2.03,0.533,30,579.1
5312344,2026,-5.33,-3.43,-1.36,-4.1,0.524,21,306.0
5314871,2026,-3.58,-3.15,0.11,-1.87,0.429,21,224.79999999999998
5196935,2026,-2.52,-4.44,2.48,-1.31,0.536,28,302.1
5312348,2026,1.03,1.15,0.4,1.83,0.6,30,519.0
5312041,2026,-5.26,-4.21,-0.61,-4.14,0.5,24,439.09999999999997
5314360,2026,-10.34,-4.93,-4.91,-7.43,0.167,24,317.0
5314361,2026,-3.81,-0.95,-2.37,-1.28,0.238,21,215.60000000000002
5144105,2026,5.14,2.23,3.18,4.68,0.727,33,1007.2000000000002
5313086,2026,-3.62,-2.42,-0.82,-2.95,0.556,27,468.20000000000005
5313087,2026,-4.18,-1.79,-1.96,-2.93,0.464,28,457.1000000000001
5313088,2026,-2.62,-1.48,-0.72,-1.65,0.515,33,579.2
5254171,2026,2.49,3.46,-0.43,2.44,0.778,36,471.29999999999995
5313566,2026,3.65,2.61,1.57,3.6,0.778,36,1050.5
5254174,2026,2.02,0.33,2.22,1.96,0.778,36,288.09999999999997
5314575,2026,-9.17,-5.16,-3.48,-7.28,0.389,18,137.6
5314569,2026,-3.42,-1.63,-1.25,-1.61,0.409,22,165.29999999999998
5314576,2026,-4.56,-0.7,-3.29,-2.82,0.433,30,789.6000000000001
5314570,2026,-7.0,-3.07,-3.36,-5.12,0.406,32,814.4
5314574,2026,-2.28,1.42,-3.14,-0.4,0.406,32,920.6000000000001
5314571,2026,-9.92,-4.15,-5.26,-8.07,0.385,13,37.800000000000004
5314168,2026,-4.03,-1.54,-1.98,-3.34,0.615,26,504.2000000000001
5314169,2026,-5.44,-4.92,-0.01,-4.52,0.571,28,686.7
5314170,2026,-0.82,-1.25,0.9,-0.12,0.6,20,191.60000000000002
5312042,2026,-0.88,-0.8,0.37,0.25,0.5,32,382.59999999999997
5311888,2026,-0.37,-1.19,1.34,1.02,0.485,33,590.0000000000001
5311886,2026,-4.25,-2.44,-1.29,-2.96,0.5,28,218.5
5311889,2026,1.11,-1.67,3.35,2.52,0.5,32,371.7
5313291,2026,-2.96,-1.92,-0.48,-1.4,0.467,30,653.9
5313294,2026,-4.86,-4.41,0.11,-3.38,0.483,29,341.5
5313295,2026,-6.59,-5.3,-0.73,-5.11,0.483,29,359.1
5312338,2026,-1.09,-1.33,0.75,0.56,0.429,28,823.5000000000001
5312336,2026,-6.47,-4.21,-1.74,-4.74,0.414,29,386.6
5313542,2026,-6.4,-4.99,-0.85,-4.57,0.414,29,670.6
5314541,2026,-7.88,-8.72,1.38,-5.21,0.238,21,145.4
5254337,2026,-15.21,-9.66,-5.05,-12.6,0.231,13,52.99999999999999
5314625,2026,-4.15,-2.13,-1.47,-2.49,0.444,27,377.8000000000002
5314622,2026,-6.22,-3.8,-1.88,-3.96,0.316,19,294.3
4708533,2026,-8.03,-6.65,-0.9,-6.33,0.4,10,117.10000000000001
5101782,2026,-6.09,-2.43,-3.24,-3.81,0.25,32,1074.1
5313931,2026,-9.87,-7.88,-1.61,-7.55,0.227,22,252.79999999999998
5248295,2026,-6.78,-5.92,-0.48,-4.51,0.231,26,284.59999999999997
5313690,2026,-1.38,3.66,-4.56,-1.18,0.7,10,46.900000000000006
5313688,2026,-3.35,-2.0,-0.82,-1.88,0.474,19,142.3
5314202,2026,-12.06,-6.73,-4.86,-9.23,0.167,18,171.3
5314203,2026,-5.0,-2.78,-1.71,-2.52,0.259,27,750.9000000000001
5314204,2026,-12.42,-9.76,-2.14,-9.88,0.25,28,465.0
5314205,2026,-8.09,-4.78,-2.87,-6.16,0.333,15,114.8
5314206,2026,-4.54,-2.16,-1.88,-2.17,0.273,11,46.2
5314208,2026,-8.27,-4.13,-3.54,-5.47,0.24,25,770.6
5314209,2026,-5.1,-3.13,-1.46,-2.56,0.25,28,604.5
5313373,2026,-0.05,-1.19,1.74,-1.05,1.0,18,86.39999999999999
5313370,2026,2.38,2.67,0.2,1.57,0.905,21,355.0
5313368,2026,-0.33,0.33,-0.14,-1.19,0.931,29,363.19999999999993
5313371,2026,-1.97,-3.44,2.07,-2.97,1.0,24,107.10000000000002
5313529,2026,-5.0,-5.93,1.44,-2.89,0.333,27,366.59999999999997
5313530,2026,-7.35,-3.39,-3.44,-5.28,0.345,29,883.6999999999999
5313527,2026,-6.95,-5.91,-0.53,-4.95,0.357,28,655.8
5312300,2026,4.74,1.49,3.55,5.67,0.464,28,296.10000000000014
5313531,2026,-3.54,-4.14,1.12,-1.36,0.321,28,531.3
5254161,2026,-3.14,-4.37,1.53,-2.21,0.464,28,520.8
5312299,2026,-0.08,-1.87,2.17,0.23,0.625,16,117.89999999999999
5315573,2026,0.11,-2.99,3.47,1.26,0.45,20,286.29999999999995
5315574,2026,-9.41,-5.85,-3.13,-7.98,0.429,14,124.59999999999997
5315575,2026,-0.39,-1.52,1.49,1.41,0.32,25,334.09999999999997
5315576,2026,-0.67,-1.43,1.13,0.82,0.387,31,856.3
5315577,2026,-13.29,-9.87,-3.19,-12.52,0.462,13,37.3
5315578,2026,-6.25,-4.67,-1.21,-4.76,0.387,31,507.20000000000005
5315579,2026,1.83,1.23,0.97,3.32,0.387,31,919.1000000000003
5254340,2026,3.83,1.54,2.58,3.63,0.686,35,971.1
5315585,2026,5.28,3.98,1.6,5.08,0.686,35,907.3
5254338,2026,6.13,5.6,0.83,5.91,0.694,36,1131.4
5315586,2026,-2.03,-1.91,0.38,-3.28,1.0,12,55.10000000000001
5312018,2026,-3.33,-4.01,0.77,-2.7,0.421,19,166.6
5312019,2026,-3.39,-1.5,-1.85,-2.79,0.4,30,527.4000000000001
5313953,2026,-9.09,-7.17,-1.36,-7.53,0.467,30,416.19999999999993
5313954,2026,-8.03,-5.52,-1.99,-6.56,0.467,15,60.10000000000001
5313955,2026,-7.61,-3.93,-3.12,-6.04,0.467,30,469.8000000000002
5314813,2026,5.15,3.12,2.55,5.41,0.71,31,429.7999999999999
5312009,2026,-3.95,-3.01,-0.34,-1.95,0.4,30,631.8000000000001
5312010,2026,-6.75,-6.09,-0.1,-4.58,0.345,29,363.6000000000001
5313001,2026,-7.43,-6.51,-0.31,-5.93,0.5,18,107.89999999999998
5314564,2026,-8.65,-4.31,-3.75,-5.95,0.259,27,549.9999999999999
5314567,2026,-8.52,-5.51,-2.41,-6.04,0.304,23,159.60000000000002
5312011,2026,-4.24,-2.09,-1.59,-2.34,0.4,30,483.99999999999994
5312012,2026,-4.47,-2.42,-1.49,-2.36,0.357,28,353.8
5313239,2026,-2.89,-0.89,-1.44,-0.24,0.25,28,765.6999999999999
5313240,2026,-8.51,-3.21,-4.74,-5.82,0.241,29,572.8999999999999
5313241,2026,-13.52,-7.68,-5.36,-9.82,0.0,10,57.4
5313917,2026,-2.06,-1.0,-0.62,-1.88,0.688,16,83.8
5119063,2026,3.02,0.91,2.44,3.02,0.667,36,660.2999999999998
5313915,2026,-1.48,0.31,-1.46,-1.34,0.639,36,501.29999999999995
5313914,2026,4.9,3.49,1.76,4.9,0.676,34,846.8999999999999
5313913,2026,0.9,-1.3,2.5,0.87,0.656,32,245.99999999999997
5314352,2026,-8.36,-5.18,-2.64,-7.86,0.667,18,135.8
5314353,2026,-4.88,-3.85,-0.52,-4.31,0.643,28,280.2
5311760,2026,-4.91,-0.69,-3.66,-2.78,0.355,31,749.7999999999998
5311763,2026,-8.66,-3.22,-4.88,-6.66,0.379,29,332.9
5314778,2026,4.11,2.44,2.23,4.26,0.75,32,1044.8999999999999
5314779,2026,-3.73,-4.86,1.69,-3.66,0.767,30,219.89999999999995
5314771,2026,-11.23,-6.24,-4.55,-7.98,0.069,29,890.9
5118089,2026,-14.98,-9.76,-4.92,-11.73,0.0,16,406.20000000000005
5191584,2026,-8.54,-4.62,-3.59,-5.21,0.0,18,488.6
5314772,2026,-13.56,-9.73,-3.4,-10.34,0.071,28,328.9
5314773,2026,-3.43,1.33,-4.31,-0.14,0.065,31,1137.7999999999997
5314774,2026,-16.34,-10.91,-5.01,-13.13,0.071,28,330.80000000000007
5314777,2026,-10.8,-6.92,-3.45,-7.61,0.074,27,767.9
5101808,2026,0.11,0.6,-0.25,-0.29,0.7,20,215.50000000000003
5311506,2026,2.24,1.6,0.72,2.1,0.568,37,676.4
5223184,2026,4.02,5.47,-1.31,3.41,0.692,13,67.49999999999999
5095154,2026,3.38,1.14,2.31,3.14,0.579,38,1039.5
5313440,2026,-4.38,-1.8,-2.17,-2.71,0.367,30,905.2999999999998
5314505,2026,-9.77,-6.42,-2.87,-7.72,0.333,21,435.1000000000001
5314503,2026,-7.13,-2.96,-3.65,-5.76,0.481,27,499.50000000000006
5314506,2026,-6.14,-5.73,0.11,-4.67,0.467,30,653.9000000000001
5292602,2026,6.93,1.94,5.32,7.03,0.645,31,559.3999999999999
5314550,2026,-12.4,-8.25,-3.55,-9.94,0.308,26,320.79999999999995
5314556,2026,-9.78,-4.26,-4.92,-6.41,0.125,16,85.89999999999999
5311832,2026,9.78,6.3,3.42,8.37,0.757,37,1090.1999999999998
5311833,2026,-2.25,-4.02,1.91,-3.3,0.778,18,76.29999999999998
5311834,2026,-1.04,-4.46,3.92,-2.31,1.0,11,40.1
5311903,2026,5.08,2.45,2.58,4.87,0.515,33,978.5
5311900,2026,0.76,0.34,0.37,0.55,0.515,33,655.1
5311835,2026,-1.91,-1.76,-0.05,-3.38,0.842,19,108.6
5189257,2026,3.59,1.72,1.82,3.38,0.515,33,822.0
5313846,2026,-11.03,-8.71,-1.78,-7.45,0.053,19,244.79999999999998
5254165,2026,12.44,9.12,3.27,11.03,0.757,37,1255.3
5311901,2026,2.85,0.1,2.67,2.65,0.5,30,819.2000000000002
5313847,2026,-5.94,-2.21,-3.17,-2.88,0.167,30,984.1
5313845,2026,-8.38,-4.87,-2.94,-5.31,0.167,30,824.5000000000001
5312171,2026,-6.77,-2.19,-3.98,-4.16,0.278,18,301.40000000000003
5312174,2026,-10.11,-5.41,-4.1,-7.63,0.304,23,648.6
5312172,2026,-10.23,-6.71,-2.92,-7.11,0.176,17,295.40000000000003
5313655,2026,-7.15,-4.23,-2.45,-4.01,0.107,28,541.6
5221325,2026,-9.16,-4.42,-4.24,-5.83,0.083,24,739.4
5313654,2026,-4.51,-1.63,-2.42,-1.4,0.111,27,730.4999999999998
5101826,2026,-6.86,-4.1,-2.3,-3.86,0.125,24,471.0
5313503,2026,-0.14,-0.79,1.24,-0.71,0.913,23,144.19999999999996
5313144,2026,-6.83,-3.51,-2.72,-4.26,0.286,21,677.1
5311752,2026,-4.82,-6.24,1.98,-3.82,0.581,31,583.8
5314593,2026,1.26,1.6,0.22,1.11,0.812,32,451.0000000000001
5314591,2026,1.42,1.4,0.57,1.26,0.812,32,927.9
5314586,2026,-5.53,-3.19,-1.78,-5.88,0.846,26,174.10000000000002
5314592,2026,-8.78,-9.08,0.91,-9.11,0.867,15,93.7
5144110,2026,1.83,3.63,-1.38,2.44,0.588,34,703.3000000000001
5196932,2026,-5.19,-0.78,-4.05,-4.99,0.64,25,197.79999999999998
5314490,2026,-2.28,0.15,-2.13,-1.53,0.5,16,37.699999999999996
5314491,2026,-7.54,-5.21,-1.96,-6.81,0.538,26,173.20000000000002
5313093,2026,-3.65,-5.88,2.79,-2.4,0.531,32,427.8999999999999
5313107,2026,-13.94,-9.27,-4.06,-9.94,0.0,10,21.1
5313282,2026,-6.46,-5.32,-0.6,-5.68,0.611,18,100.4
5313109,2026,-11.06,-7.24,-3.21,-7.56,0.1,20,262.1
4901934,2026,2.29,0.95,1.9,3.45,0.548,31,919.9999999999999
5313281,2026,-5.77,-4.23,-0.99,-4.81,0.586,29,834.2
5093143,2026,-5.95,-5.95,0.6,-3.07,0.226,31,756.6
5313095,2026,-5.31,-4.58,-0.19,-4.4,0.591,22,359.6000000000001
5313279,2026,-6.79,-5.88,-0.3,-5.16,0.474,19,115.10000000000001
5313096,2026,-2.15,-0.81,-0.78,-0.9,0.531,32,742.1999999999998
5314366,2026,-4.65,-1.55,-2.61,-2.87,0.391,23,282.7999999999999
5314364,2026,-7.03,-3.87,-2.65,-5.03,0.357,28,787.6
5314326,2026,-1.69,0.3,-1.47,-0.73,0.567,30,749.7
5314363,2026,-9.48,-4.91,-4.08,-7.43,0.333,21,264.5
5314327,2026,-3.71,-0.46,-2.73,-2.74,0.567,30,470.69999999999993
5314367,2026,-15.0,-11.31,-3.3,-12.75,0.25,12,85.9
5313098,2026,-2.56,-0.64,-1.36,-1.31,0.531,32,603.7999999999998
5314362,2026,-4.75,-3.13,-1.02,-2.57,0.364,22,330.00000000000006
5314330,2026,-8.61,-4.88,-3.27,-7.44,0.5,18,280.4
5185444,2026,0.98,-0.18,1.48,1.12,0.633,30,392.20000000000005
5312322,2026,-1.53,-1.92,0.87,-0.33,0.5,30,574.1999999999999
5314337,2026,-6.82,-8.0,1.66,-5.37,0.452,31,272.59999999999997
5314751,2026,-4.01,-3.05,-0.41,-2.42,0.455,22,522.0
5314750,2026,-3.35,-0.94,-1.85,-1.77,0.464,28,861.4000000000001
202101,2026,-2.88,-1.11,-1.23,-0.99,0.389,18,307.9
5313903,2026,-1.7,-2.75,1.31,-1.41,0.571,21,87.19999999999999
5313514,2026,-9.48,-6.68,-2.25,-7.8,0.44,25,190.49999999999994
5313515,2026,-8.81,-6.53,-1.75,-6.81,0.368,19,65.80000000000001
5313902,2026,-4.02,-4.14,0.44,-3.88,0.633,30,581.7
5313326,2026,-2.52,-5.61,3.64,-2.2,0.714,28,232.4
5313324,2026,2.2,2.59,0.17,2.67,0.688,32,633.9
