Season,SeasonLabel,TeamId,Team,Conference,AthleteId,AthleteSourceId,Name,Position,Games,Starts,Minutes,Points,Turnovers,Fouls,Assists,Steals,Blocks,OffensiveRating,DefensiveRating,NetRating,PORPAG,Usage,AssistsTurnoverRatio,OffensiveReboundPct,FreeThrowRate,EffectiveFieldGoalPct,TrueShootingPct,FieldGoals Made,FieldGoals Attempted,FieldGoals Pct,TwoPointFieldGoals Made,TwoPointFieldGoals Attempted,TwoPointFieldGoals Pct,ThreePointFieldGoals Made,ThreePointFieldGoals Attempted,ThreePointFieldGoals Pct,FreeThrows Made,FreeThrows Attempted,FreeThrows Pct,Rebounds Offensive,Rebounds Defensive,Rebounds Total,WinShares Offensive,WinShares Defensive,WinShares Total,WinShares TotalPer40,PPG,RPG,APG,SPG,BPG,TOPG,FPG,MPG,data_tier
2026,20252026,652,Colorado Christian,,5275,5176564,Porter Bazil,F,2,2,25,7,3,1,1,0,0,52.1,148.8,-96.7,-2.5,33.2,0.33,0.0,40.0,30.0,0.298,3,10,30.0,3,6,50.0,0,4,0.0,1,4,25.0,0,4,4,-0.1,-0.1,-0.2,-0.32,3.5,2.0,0.5,0.0,0.0,1.5,0.5,12.5,basic
2026,20252026,652,Colorado Christian,,5278,5107306,Pierce Bazil,G,2,2,39,18,2,1,1,0,0,96.8,155.8,-59.0,0.8,28.4,0.5,0.0,40.0,43.3,0.51,6,15,40.0,5,9,55.6,1,6,16.7,5,6,83.3,0,1,1,0.0,-0.1,-0.1,-0.103,9.0,0.5,0.5,0.0,0.0,1.0,0.5,19.5,basic
2026,20252026,652,Colorado Christian,,10282,5111587,Schafer Reichart,G,1,1,14,2,0,0,3,1,0,137.1,137.5,-0.4,1.0,8.4,,0.0,0.0,50.0,0.5,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,14.0,basic
2026,20252026,652,Colorado Christian,,10284,5252473,Lincoln Cantrall,ATH,2,2,30,13,1,2,0,1,0,145.0,148.9,-3.9,2.3,16.4,0.0,0.0,66.7,83.3,0.838,4,6,66.7,2,3,66.7,2,3,66.7,3,4,75.0,0,2,2,0.1,-0.1,0.0,0.0,6.5,1.0,0.0,0.5,0.0,0.5,1.0,15.0,basic
2026,20252026,652,Colorado Christian,,10287,5185530,Garrett Poelman,F,2,0,27,0,3,3,1,0,0,17.9,153.0,-135.1,-1.9,12.3,0.33,33.3,100.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,0.0,1,2,3,-0.1,-0.1,-0.2,-0.296,0.0,1.5,0.5,0.0,0.0,1.5,1.5,13.5,basic
2026,20252026,652,Colorado Christian,,10288,5185534,Bobby McWard,G,2,0,31,17,1,4,0,0,0,168.2,155.2,13.0,3.5,17.1,0.0,0.0,12.5,100.0,1.007,6,8,75.0,2,2,100.0,4,6,66.7,1,1,100.0,0,1,1,0.2,-0.1,0.1,0.129,8.5,0.5,0.0,0.0,0.0,0.5,2.0,15.5,basic
2026,20252026,652,Colorado Christian,,10289,5185531,Ezra Guest,G,2,0,45,5,0,4,4,3,0,150.4,145.3,5.1,1.2,5.0,,0.0,0.0,62.5,0.625,2,4,50.0,1,1,100.0,1,3,33.3,0,0,0.0,0,2,2,0.1,-0.1,0.0,0.0,2.5,1.0,2.0,1.5,0.0,0.0,2.0,22.5,basic
2026,20252026,652,Colorado Christian,,10291,5185528,Jimmy House,G,2,0,22,5,0,2,0,1,0,75.0,150.5,-75.5,-0.4,17.9,,,0.0,35.7,0.357,2,7,28.6,1,2,50.0,1,5,20.0,0,0,0.0,0,0,0,0.0,-0.1,-0.1,-0.182,2.5,0.0,0.0,0.5,0.0,0.0,1.0,11.0,basic
2026,20252026,652,Colorado Christian,,214539,5316587,Joshua Reid,F,2,2,35,15,0,2,1,0,0,109.6,154.1,-44.5,1.5,23.9,,50.0,14.3,50.0,0.504,6,14,42.9,4,8,50.0,2,6,33.3,1,2,50.0,2,2,4,0.1,-0.1,0.0,0.0,7.5,2.0,0.5,0.0,0.0,0.0,1.0,17.5,basic
2026,20252026,652,Colorado Christian,,214540,5316590,Peter Chambers,PG,2,1,26,10,1,0,3,1,0,114.6,151.8,-37.2,1.2,21.4,3.0,,25.0,50.0,0.563,4,8,50.0,4,6,66.7,0,2,0.0,2,2,100.0,0,0,0,0.1,-0.1,0.0,0.0,5.0,0.0,1.5,0.5,0.0,0.5,0.0,13.0,basic
2026,20252026,652,Colorado Christian,,214541,5316588,Jared Lloyd Jr.,G,2,0,33,10,2,2,2,2,0,99.0,143.8,-44.8,0.6,19.1,1.0,0.0,71.4,42.9,0.543,3,7,42.9,3,6,50.0,0,1,0.0,4,5,80.0,0,3,3,0.0,-0.1,-0.1,-0.121,5.0,1.5,1.0,1.0,0.0,1.0,1.0,16.5,basic
2026,20252026,652,Colorado Christian,,214543,5316586,Ethan Johnson,SG,1,0,4,0,0,1,0,0,0,,151.0,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,basic
2026,20252026,653,UT Permian Basin,,9676,5117594,Tash Lunday,ATH,1,1,35,7,3,3,2,1,0,68.8,132.6,-63.8,-2.0,18.1,0.67,16.7,37.5,37.5,0.376,3,8,37.5,3,7,42.9,0,1,0.0,1,3,33.3,2,10,12,-0.1,0.0,-0.1,-0.114,7.0,12.0,2.0,1.0,0.0,3.0,3.0,35.0,basic
2026,20252026,653,UT Permian Basin,,10311,5252508,Tristan Lewis,ATH,1,0,12,5,3,2,1,0,0,,139.2,,,24.1,0.33,0.0,,,0.947,0,0,0.0,0,0,0.0,0,0,0.0,5,6,83.3,0,2,2,,0.0,,,5.0,2.0,1.0,0.0,0.0,3.0,2.0,12.0,basic
2026,20252026,653,UT Permian Basin,,10314,5252510,Brady Watson,ATH,1,0,6,3,1,0,0,0,0,25.8,140.2,-114.4,-1.1,17.1,0.0,0.0,0.0,150.0,1.5,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,basic
2026,20252026,653,UT Permian Basin,,10315,5252509,Sharrod Taylor,ATH,1,0,19,3,2,4,5,2,0,99.1,129.7,-30.6,0.5,13.5,2.5,50.0,0.0,50.0,0.5,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0.0,1,1,2,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,19.0,basic
2026,20252026,653,UT Permian Basin,,211893,5316566,Kyle McElroy,F,1,1,28,4,2,2,0,1,0,57.3,138.4,-81.1,-1.8,12.6,0.0,50.0,50.0,50.0,0.41,2,4,50.0,2,4,50.0,0,0,0.0,0,2,0.0,2,2,4,-0.1,-0.1,-0.2,-0.286,4.0,4.0,0.0,1.0,0.0,2.0,2.0,28.0,basic
2026,20252026,653,UT Permian Basin,,211894,5316565,Connor Morris,G,1,1,17,4,1,2,0,1,0,59.6,133.9,-74.3,-1.9,23.8,0.0,0.0,33.3,16.7,0.291,1,6,16.7,1,1,100.0,0,5,0.0,2,2,100.0,0,2,2,-0.1,0.0,-0.1,-0.235,4.0,2.0,0.0,1.0,0.0,1.0,2.0,17.0,basic
2026,20252026,653,UT Permian Basin,,211895,5316563,Rashad Kee,G,1,1,18,2,0,5,2,0,0,107.8,142.0,-34.2,0.5,8.5,,50.0,0.0,33.3,0.333,1,3,33.3,1,2,50.0,0,1,0.0,0,0,0.0,1,1,2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,18.0,basic
2026,20252026,653,UT Permian Basin,,211896,5252513,Bryceson Burns,G,1,1,30,13,3,2,1,1,1,81.9,136.7,-54.8,-0.8,27.4,0.33,33.3,0.0,50.0,0.5,5,13,38.5,2,6,33.3,3,7,42.9,0,0,0.0,1,2,3,0.0,-0.1,-0.1,-0.133,13.0,3.0,1.0,1.0,1.0,3.0,2.0,30.0,basic
2026,20252026,653,UT Permian Basin,,211897,5316568,Marcus Burnett,G,1,0,17,8,1,2,1,0,0,104.2,139.2,-35.0,1.1,25.3,1.0,0.0,333.3,50.0,0.541,1,3,33.3,0,2,0.0,1,1,100.0,5,10,50.0,0,3,3,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,2.0,17.0,basic
2026,20252026,653,UT Permian Basin,,211898,5316567,Diego Rodriguez,G,1,0,1,1,0,0,0,0,0,,145.3,,,45.1,,,,,0.568,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,basic
2026,20252026,653,UT Permian Basin,,211899,5316561,Kainan Thomas,G,1,0,17,6,4,2,1,0,0,62.1,144.6,-82.5,-2.2,30.2,0.25,100.0,0.0,50.0,0.5,2,6,33.3,0,1,0.0,2,5,40.0,0,0,0.0,2,0,2,-0.1,0.0,-0.1,-0.235,6.0,2.0,1.0,0.0,0.0,4.0,2.0,17.0,basic
2026,20252026,655,Occidental,,7881,5239608,Peter Noble,G,1,1,27,9,1,2,0,1,0,87.4,121.9,-34.5,-0.1,19.1,0.0,0.0,22.2,44.4,0.455,3,9,33.3,1,3,33.3,2,6,33.3,1,2,50.0,0,2,2,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,2.0,27.0,basic
2026,20252026,655,Occidental,,10364,5252545,Ethan Hanning,ATH,1,1,26,8,3,3,3,1,0,57.8,112.2,-54.4,-4.5,34.6,1.0,30.0,0.0,25.0,0.25,4,16,25.0,4,13,30.8,0,3,0.0,0,0,0.0,3,7,10,-0.1,0.0,-0.1,-0.154,8.0,10.0,3.0,1.0,0.0,3.0,3.0,26.0,basic
2026,20252026,655,Occidental,,10365,5252539,Nasir Luna,ATH,1,1,27,11,1,0,1,3,0,108.2,114.6,-6.4,1.7,19.3,1.0,66.7,0.0,55.0,0.55,5,10,50.0,4,5,80.0,1,5,20.0,0,0,0.0,2,1,3,0.0,0.0,0.0,0.0,11.0,3.0,1.0,3.0,0.0,1.0,0.0,27.0,basic
2026,20252026,655,Occidental,,10367,5185298,Micah Breaux,G,1,0,13,2,1,2,0,0,0,51.5,122.5,-71.0,-1.1,14.6,0.0,0.0,0.0,33.3,0.333,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,13.0,basic
2026,20252026,655,Occidental,,10368,5116182,Henry Wilson,G,1,0,14,2,2,1,1,0,0,47.3,123.3,-76.0,-1.6,16.9,0.5,0.0,0.0,33.3,0.333,1,3,33.3,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,-0.1,0.0,-0.1,-0.286,2.0,2.0,1.0,0.0,0.0,2.0,1.0,14.0,basic
2026,20252026,655,Occidental,,10369,5252544,Atticus Boba,ATH,1,0,17,6,2,0,1,0,0,106.8,130.4,-23.6,1.0,18.8,0.5,100.0,133.3,33.3,0.63,1,3,33.3,1,2,50.0,0,1,0.0,4,4,100.0,3,0,3,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,0.0,17.0,basic
2026,20252026,655,Occidental,,10373,5252536,Alex Mccleery Brown,ATH,1,1,23,11,1,2,2,2,0,118.7,117.0,1.7,2.4,20.3,2.0,50.0,25.0,62.5,0.619,5,8,62.5,5,8,62.5,0,0,0.0,1,2,50.0,1,1,2,0.1,0.0,0.1,0.174,11.0,2.0,2.0,2.0,0.0,1.0,2.0,23.0,basic
2026,20252026,655,Occidental,,10380,5116184,Chase Miller,F,1,0,15,2,0,0,0,0,2,57.1,118.0,-60.9,-1.0,12.6,,0.0,0.0,25.0,0.25,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0.0,0,2,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0,basic
2026,20252026,655,Occidental,,10385,5116181,Nicky Clotfelter,G,1,1,25,8,2,1,1,1,1,92.4,121.5,-29.1,0.3,17.0,0.5,50.0,0.0,57.1,0.571,4,7,57.1,4,6,66.7,0,1,0.0,0,0,0.0,1,1,2,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,25.0,basic
2026,20252026,655,Occidental,,10386,5116179,Jacob Koretz,G,1,0,13,0,1,0,2,1,0,23.2,120.7,-97.5,-2.0,14.6,2.0,,0.0,0.0,0.0,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0,-0.1,0.0,-0.1,-0.308,0.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,basic
2026,20252026,657,Truett-McConnell,,10418,5252638,Shawn Walker,ATH,1,1,21,17,1,4,2,1,0,113.6,115.6,-2.0,3.6,40.2,2.0,25.0,38.5,46.2,0.559,6,13,46.2,6,11,54.5,0,2,0.0,5,5,100.0,2,6,8,0.1,0.0,0.1,0.19,17.0,8.0,2.0,1.0,0.0,1.0,4.0,21.0,basic
2026,20252026,657,Truett-McConnell,,10419,5192159,Jadon Yeh,G,1,1,26,12,4,0,4,1,0,105.9,123.5,-17.6,1.8,22.9,1.0,0.0,14.3,78.6,0.806,5,7,71.4,4,4,100.0,1,3,33.3,1,1,100.0,0,5,5,0.0,0.0,0.0,0.0,12.0,5.0,4.0,1.0,0.0,4.0,0.0,26.0,basic
2026,20252026,657,Truett-McConnell,,10422,5252639,Titus Smith,ATH,1,0,3,0,0,0,0,0,0,,121.5,,,0.0,,50.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,basic
2026,20252026,657,Truett-McConnell,,10423,5252637,Preston Kent,ATH,1,1,17,0,0,1,1,1,0,45.3,129.5,-84.2,-0.4,3.1,,,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,basic
2026,20252026,657,Truett-McConnell,,10424,5252636,Emanuel Befekadu,ATH,1,1,18,6,1,1,0,1,0,91.8,130.0,-38.2,0.2,17.4,0.0,,0.0,60.0,0.6,2,5,40.0,0,0,0.0,2,5,40.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,basic
2026,20252026,657,Truett-McConnell,,10425,5252635,Mason Smith,ATH,1,0,4,0,2,0,0,0,0,0.0,113.5,-113.5,-4.4,76.6,0.0,0.0,66.7,0.0,0.0,0,3,0.0,0,3,0.0,0,0,0.0,0,2,0.0,0,2,2,-0.1,0.0,-0.1,-1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,basic
2026,20252026,657,Truett-McConnell,,10427,5192164,Eli Underwood,G,1,0,11,4,0,0,0,0,0,126.8,137.4,-10.6,1.0,14.2,,,0.0,66.7,0.667,2,3,66.7,2,2,100.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,basic
2026,20252026,657,Truett-McConnell,,10430,5252641,Preston Tuggle,ATH,1,1,22,6,2,1,1,2,1,80.1,119.5,-39.4,-0.5,18.4,0.5,0.0,100.0,50.0,0.521,2,4,50.0,2,4,50.0,0,0,0.0,2,4,50.0,0,2,2,0.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,22.0,basic
2026,20252026,657,Truett-McConnell,,10437,5192169,Isaac Brito-Vasquez,G,1,0,17,6,1,4,1,1,0,74.7,121.7,-47.0,-1.0,26.8,1.0,0.0,66.7,33.3,0.387,2,6,33.3,2,6,33.3,0,0,0.0,2,4,50.0,0,2,2,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,4.0,17.0,basic
2026,20252026,657,Truett-McConnell,,10501,5189239,Ryan Neal,G,1,0,16,2,0,1,0,0,0,79.0,133.6,-54.6,-0.2,9.8,,50.0,0.0,33.3,0.333,1,3,33.3,1,1,100.0,0,2,0.0,0,0,0.0,1,1,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,basic
2026,20252026,657,Truett-McConnell,,13738,5259800,Omari Joseph,ATH,1,0,18,0,0,3,2,1,1,46.0,118.2,-72.2,-0.7,5.8,,0.0,0.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,18.0,basic
2026,20252026,657,Truett-McConnell,,222748,5325400,Justice Lewis,G,1,0,1,0,0,0,0,0,0,,89.5,,,0.0,,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,basic
2026,20252026,657,Truett-McConnell,,222749,5325398,Connor Williams,G,1,0,4,0,0,1,0,0,0,0.0,134.3,-134.3,-1.5,26.0,,,0.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,basic
2026,20252026,657,Truett-McConnell,,222750,5325397,Cade McNeill,G,1,0,3,5,0,1,0,0,0,250.0,133.3,116.7,2.8,34.7,,,0.0,125.0,1.25,2,2,100.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0.2,0.0,0.2,2.667,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,basic
2026,20252026,657,Truett-McConnell,,222751,5325395,Calvin Carter II,G,1,0,11,4,0,1,0,1,0,119.0,125.2,-6.2,1.0,17.8,,,200.0,0.0,0.532,0,2,0.0,0,1,0.0,0,1,0.0,4,4,100.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,basic
2026,20252026,657,Truett-McConnell,,222752,5325394,Erin Hardrick,G,1,0,7,2,0,1,0,0,0,97.2,135.6,-38.4,0.2,14.9,,,0.0,50.0,0.5,1,2,50.0,1,1,100.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,basic
2026,20252026,657,Truett-McConnell,,222753,5325393,Jacob Lee,G,1,0,1,0,0,0,1,0,0,,137.4,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,basic
2026,20252026,658,Emerson,,229,5105786,Otto Luessenhop,F,1,1,16,2,0,3,0,0,0,126.7,144.4,-17.7,0.6,6.2,,,200.0,0.0,0.532,0,1,0.0,0,0,0.0,0,1,0.0,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,basic
2026,20252026,658,Emerson,,1900,5247373,B.J. Mcneil,ATH,1,0,3,4,0,1,0,1,0,150.8,101.9,48.9,1.6,50.3,,,100.0,50.0,0.694,1,2,50.0,1,2,50.0,0,0,0.0,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,basic
2026,20252026,658,Emerson,,10457,5252627,Guillermo Gasset Ruiz,ATH,1,1,27,2,3,2,1,0,0,41.9,138.6,-96.7,-2.8,13.6,0.33,25.0,0.0,25.0,0.25,1,4,25.0,1,2,50.0,0,2,0.0,0,0,0.0,1,3,4,-0.1,-0.1,-0.2,-0.296,2.0,4.0,1.0,0.0,0.0,3.0,2.0,27.0,basic
2026,20252026,658,Emerson,,10458,5115874,Asher Gardiner,F,1,1,22,8,0,5,3,0,0,132.6,144.1,-11.5,3.0,18.5,,100.0,66.7,33.3,0.515,2,6,33.3,2,6,33.3,0,0,0.0,4,4,100.0,1,0,1,0.1,-0.1,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,5.0,22.0,basic
2026,20252026,658,Emerson,,10459,5115873,Jacob Armant,G,1,1,35,21,1,1,3,1,0,127.3,136.7,-9.4,6.1,26.9,3.0,25.0,0.0,61.8,0.618,9,17,52.9,6,11,54.5,3,6,50.0,0,0,0.0,1,3,4,0.1,-0.1,0.0,0.0,21.0,4.0,3.0,1.0,0.0,1.0,1.0,35.0,basic
2026,20252026,658,Emerson,,10465,5252631,Giulio Volonte,ATH,1,0,15,4,1,2,1,1,0,68.0,136.4,-68.4,-1.2,24.4,1.0,,0.0,33.3,0.333,2,6,33.3,2,6,33.3,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,15.0,basic
2026,20252026,658,Emerson,,10467,5252628,Hank Gramlich,ATH,1,0,13,0,0,2,0,2,0,0.0,125.3,-125.3,-3.0,16.1,,,0.0,0.0,0.0,0,4,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,-0.1,0.0,-0.1,-0.308,0.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,basic
2026,20252026,658,Emerson,,10468,5252626,Roman Leraris,ATH,1,0,9,0,1,3,2,1,0,,129.6,,,5.8,2.0,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,2.0,1.0,0.0,1.0,3.0,9.0,basic
2026,20252026,658,Emerson,,10469,5194093,Shay Roban,ATH,1,0,19,21,0,2,0,0,0,151.5,141.8,9.7,6.8,34.3,,50.0,8.3,87.5,0.844,8,12,66.7,3,4,75.0,5,8,62.5,0,1,0.0,1,1,2,0.1,0.0,0.1,0.211,21.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,basic
2026,20252026,658,Emerson,,10470,5194092,Blake Bailey,ATH,1,0,2,0,0,0,0,0,0,,116.5,,,11.5,,0.0,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,1,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,basic
2026,20252026,658,Emerson,,10471,5194090,Caden Zurek,ATH,1,0,16,2,0,1,0,1,0,54.6,122.8,-68.2,-1.7,19.6,,33.3,0.0,16.7,0.167,1,6,16.7,1,5,20.0,0,1,0.0,0,0,0.0,2,4,6,-0.1,0.0,-0.1,-0.25,2.0,6.0,0.0,1.0,0.0,0.0,1.0,16.0,basic
2026,20252026,658,Emerson,,10472,5115876,Jeff Tan,F,1,0,2,0,0,0,0,0,0,,145.5,,,0.0,,100.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,basic
2026,20252026,658,Emerson,,10474,5252630,Yoav Rabbi,ATH,1,0,2,0,0,0,0,0,0,48.5,145.5,-97.0,-0.3,26.2,,100.0,0.0,0.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,basic
2026,20252026,658,Emerson,,10483,5115872,Brendan McNamara,G,1,1,17,3,2,2,1,1,0,66.4,137.4,-71.0,-0.9,15.4,0.5,,0.0,50.0,0.5,1,3,33.3,0,0,0.0,1,3,33.3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,17.0,basic
2026,20252026,658,Emerson,,215887,5325904,Nicholas Cozzolino,G,1,0,2,0,0,1,0,0,0,0.0,142.6,-142.6,-1.5,52.4,,,0.0,0.0,0.0,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,basic
2026,20252026,659,Tusculum,,3802,5108140,Wesley Johnson,C,2,2,32,7,0,7,0,0,1,70.1,108.9,-38.8,-0.9,18.0,,20.0,0.0,26.9,0.269,3,13,23.1,2,5,40.0,1,8,12.5,0,0,0.0,1,4,5,0.0,0.0,0.0,0.0,3.5,2.5,0.0,0.0,0.5,0.0,3.5,16.0,basic
2026,20252026,659,Tusculum,,4585,5243010,Damjan Vukcevic,C,2,0,26,2,7,4,2,3,2,26.3,89.7,-63.4,-3.4,25.6,0.29,33.3,0.0,12.5,0.125,1,8,12.5,1,8,12.5,0,0,0.0,0,0,0.0,3,6,9,-0.2,0.1,-0.1,-0.154,1.0,4.5,1.0,1.5,1.0,3.5,2.0,13.0,basic
2026,20252026,659,Tusculum,,4589,5243001,AJ Murphy,G,1,0,13,0,1,1,3,0,1,43.4,104.2,-60.8,-1.3,13.7,3.0,0.0,0.0,0.0,0.0,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,4,4,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,13.0,basic
2026,20252026,659,Tusculum,,8301,5241625,Naim Ibroci,G,2,0,24,11,3,0,0,0,0,87.3,115.9,-28.6,0.0,25.6,0.0,0.0,20.0,45.0,0.506,3,10,30.0,0,0,0.0,3,10,30.0,2,2,100.0,0,1,1,0.0,0.0,0.0,0.0,5.5,0.5,0.0,0.0,0.0,1.5,0.0,12.0,basic
2026,20252026,659,Tusculum,,10491,5252623,Malachi Hale,ATH,2,1,26,5,3,0,0,1,0,52.5,113.6,-61.1,-1.5,19.5,0.0,100.0,12.5,31.3,0.296,2,8,25.0,1,1,100.0,1,7,14.3,0,1,0.0,2,0,2,-0.1,0.0,-0.1,-0.154,2.5,1.0,0.0,0.5,0.0,1.5,0.0,13.0,basic
2026,20252026,659,Tusculum,,10495,5116731,Bryce Jackson,G,2,2,34,6,2,2,2,0,0,58.2,116.0,-57.8,-1.7,20.7,1.0,75.0,15.4,15.4,0.216,2,13,15.4,2,9,22.2,0,4,0.0,2,2,100.0,3,1,4,-0.1,0.0,-0.1,-0.118,3.0,2.0,1.0,0.0,0.0,1.0,1.0,17.0,basic
2026,20252026,659,Tusculum,,10497,5252618,J3 Swindell,ATH,2,0,30,14,1,2,1,1,0,129.6,105.7,23.9,1.9,18.0,1.0,54.5,55.6,66.7,0.625,5,9,55.6,3,6,50.0,2,3,66.7,2,5,40.0,6,5,11,0.1,0.0,0.1,0.133,7.0,5.5,0.5,0.5,0.0,0.5,1.0,15.0,basic
2026,20252026,659,Tusculum,,10507,5116734,TJ Printup,F,2,2,27,18,4,2,0,2,0,99.6,107.3,-7.7,0.8,29.4,0.0,50.0,15.4,65.4,0.648,7,13,53.8,4,8,50.0,3,5,60.0,1,2,50.0,1,1,2,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,2.0,1.0,13.5,basic
2026,20252026,659,Tusculum,,12570,5258072,Denaj Kimber,ATH,2,0,37,10,1,3,3,1,0,97.4,111.7,-14.3,0.5,16.1,3.0,33.3,8.3,37.5,0.402,4,12,33.3,3,6,50.0,1,6,16.7,1,1,100.0,1,2,3,0.0,0.0,0.0,0.0,5.0,1.5,1.5,0.5,0.0,0.5,1.5,18.5,basic
2026,20252026,659,Tusculum,,211570,5316423,Amari Allen,G,2,1,28,14,4,4,2,1,0,98.9,99.1,-0.2,0.6,24.4,0.5,20.0,9.1,59.1,0.612,6,11,54.5,5,9,55.6,1,2,50.0,1,1,100.0,2,8,10,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.5,0.0,2.0,2.0,14.0,basic
